mse,mae,Label
0.010132654,0.053959377,TP-LinkPlugHS110
0.0028279782,0.029145306,TP-LinkPlugHS110
0.030747572,0.07890905,TP-LinkPlugHS110
0.0024868657,0.034257427,TP-LinkPlugHS110
0.009757481,0.06283403,TP-LinkPlugHS110
0.0035855523,0.04561408,TP-LinkPlugHS110
0.0029773458,0.029679792,TP-LinkPlugHS110
0.0027654944,0.036232475,TP-LinkPlugHS110
0.0032317669,0.027714856,TP-LinkPlugHS110
0.00657578,0.049356565,TP-LinkPlugHS110
0.007997292,0.063775115,TP-LinkPlugHS110
0.0060064476,0.046911184,TP-LinkPlugHS110
0.0052418374,0.034683958,TP-LinkPlugHS110
0.004283849,0.03683048,TP-LinkPlugHS110
0.0016008194,0.02521214,TP-LinkPlugHS110
0.004309826,0.03105744,TP-LinkPlugHS110
0.005407398,0.03624617,TP-LinkPlugHS110
0.001999737,0.031064725,TP-LinkPlugHS110
0.0044615003,0.035760142,TP-LinkPlugHS110
0.0015948091,0.02150242,TP-LinkPlugHS110
0.002249186,0.026663197,TP-LinkPlugHS110
0.004549546,0.038653266,TP-LinkPlugHS110
0.0081959395,0.057000156,TP-LinkPlugHS110
0.00095518486,0.023036262,TP-LinkPlugHS110
0.015719429,0.07046471,TP-LinkPlugHS110
0.02926527,0.09196214,TP-LinkPlugHS110
0.0069372226,0.049373094,TP-LinkPlugHS110
0.0035826443,0.035230007,TP-LinkPlugHS110
0.0042220764,0.039869018,TP-LinkPlugHS110
0.0035132326,0.03481959,TP-LinkPlugHS110
0.0033184614,0.026140431,TP-LinkPlugHS110
0.004154181,0.03588257,TP-LinkPlugHS110
0.0021192736,0.029553382,TP-LinkPlugHS110
0.0070906826,0.043807242,TP-LinkPlugHS110
0.0038230913,0.040887192,TP-LinkPlugHS110
0.004863488,0.042902272,TP-LinkPlugHS110
0.0034468658,0.038342755,TP-LinkPlugHS110
0.0019718332,0.029953865,TP-LinkPlugHS110
0.012110471,0.06311654,TP-LinkPlugHS110
0.0050392607,0.049171135,TP-LinkPlugHS110
0.0045065074,0.0380915,TP-LinkPlugHS110
0.008954444,0.04754115,TP-LinkPlugHS110
0.012319317,0.062937915,TP-LinkPlugHS110
0.0031440838,0.03141631,TP-LinkPlugHS110
0.0015873349,0.026652215,TP-LinkPlugHS110
0.0035045785,0.035706203,TP-LinkPlugHS110
0.010092326,0.048050955,TP-LinkPlugHS110
0.0018527136,0.028125843,TP-LinkPlugHS110
0.0031313808,0.036048207,TP-LinkPlugHS110
0.008360784,0.050854832,TP-LinkPlugHS110
0.00126463,0.021543654,TP-LinkPlugHS110
0.0016222973,0.027761936,TP-LinkPlugHS110
0.0027484447,0.03226878,TP-LinkPlugHS110
0.0012242818,0.018619651,TP-LinkPlugHS110
0.0048811445,0.04118563,TP-LinkPlugHS110
0.015222417,0.06702879,TP-LinkPlugHS110
0.0130932275,0.07096151,TP-LinkPlugHS110
0.012685886,0.057987493,TP-LinkPlugHS110
0.007766222,0.050575346,TP-LinkPlugHS110
0.0022818919,0.033009015,TP-LinkPlugHS110
0.0370646,0.12905243,TP-LinkPlugHS110
0.0009366385,0.019529784,TP-LinkPlugHS110
0.00682749,0.053400107,TP-LinkPlugHS110
0.0026903437,0.024223754,TP-LinkPlugHS110
0.0045044776,0.03600489,TP-LinkPlugHS110
0.007980725,0.051777083,TP-LinkPlugHS110
0.0046802205,0.041172095,TP-LinkPlugHS110
0.0036868092,0.03886856,TP-LinkPlugHS110
0.010718969,0.057510573,TP-LinkPlugHS110
0.021736478,0.08296774,TP-LinkPlugHS110
0.0024491046,0.029499654,TP-LinkPlugHS110
0.0032442668,0.030309731,TP-LinkPlugHS110
0.0038551083,0.031161385,TP-LinkPlugHS110
0.0037204411,0.04002113,TP-LinkPlugHS110
0.0057375426,0.03831859,TP-LinkPlugHS110
0.015388884,0.055809986,TP-LinkPlugHS110
0.0013589035,0.026012814,TP-LinkPlugHS110
0.003392623,0.030632198,TP-LinkPlugHS110
0.0031556142,0.034612816,TP-LinkPlugHS110
0.005484346,0.038840935,TP-LinkPlugHS110
0.012710101,0.06260831,TP-LinkPlugHS110
0.0015281149,0.021941848,TP-LinkPlugHS110
0.033463847,0.08002138,TP-LinkPlugHS110
0.005043739,0.039860263,TP-LinkPlugHS110
0.0032123816,0.030725906,TP-LinkPlugHS110
0.0024952162,0.03088536,TP-LinkPlugHS110
0.0040963544,0.041209318,TP-LinkPlugHS110
0.00364028,0.03593322,TP-LinkPlugHS110
0.0014580712,0.027277218,TP-LinkPlugHS110
0.0052393605,0.040887203,TP-LinkPlugHS110
0.007478084,0.056099303,TP-LinkPlugHS110
0.01938574,0.06905911,TP-LinkPlugHS110
0.008834471,0.05737496,TP-LinkPlugHS110
0.00084404263,0.021720074,TP-LinkPlugHS110
0.023826156,0.068241864,TP-LinkPlugHS110
0.01708873,0.06917057,TP-LinkPlugHS110
0.0061951326,0.048998084,TP-LinkPlugHS110
0.0044676918,0.032464035,TP-LinkPlugHS110
0.0050260425,0.046475753,TP-LinkPlugHS110
0.0039257365,0.04221297,TP-LinkPlugHS110
0.005248499,0.032666583,TP-LinkPlugHS110
0.0048699756,0.04031895,TP-LinkPlugHS110
0.0040137502,0.04127994,TP-LinkPlugHS110
0.0125686275,0.04517002,TP-LinkPlugHS110
0.005288381,0.041958846,TP-LinkPlugHS110
0.0020800654,0.027110163,TP-LinkPlugHS110
0.0034208514,0.028546171,TP-LinkPlugHS110
0.0052329027,0.045144048,TP-LinkPlugHS110
0.0051777083,0.045058277,TP-LinkPlugHS110
0.0013217352,0.024999766,TP-LinkPlugHS110
0.0030117175,0.040635005,TP-LinkPlugHS110
0.020011442,0.071548864,TP-LinkPlugHS110
0.0061454577,0.042576388,TP-LinkPlugHS110
0.012371063,0.06242641,TP-LinkPlugHS110
0.0027209204,0.028526692,TP-LinkPlugHS110
0.012090277,0.05488389,TP-LinkPlugHS110
0.003208557,0.039792605,TP-LinkPlugHS110
0.0029322044,0.033777826,TP-LinkPlugHS110
0.0018667894,0.026823372,TP-LinkPlugHS110
0.024552088,0.07050758,TP-LinkPlugHS110
0.0033159065,0.034687787,TP-LinkPlugHS110
0.039099228,0.14502665,TP-LinkPlugHS110
0.004999699,0.05130235,TP-LinkPlugHS110
0.0033741477,0.031956296,TP-LinkPlugHS110
0.002511694,0.032976773,TP-LinkPlugHS110
0.009938538,0.045371883,TP-LinkPlugHS110
0.002081686,0.030404303,TP-LinkPlugHS110
0.08837103,0.18375015,TP-LinkPlugHS110
0.012729972,0.058574867,TP-LinkPlugHS110
0.0049139056,0.042521995,TP-LinkPlugHS110
0.006270596,0.045386083,TP-LinkPlugHS110
0.0025068347,0.026200265,TP-LinkPlugHS110
0.0010965954,0.020796597,TP-LinkPlugHS110
0.003408688,0.029476132,TP-LinkPlugHS110
0.03779842,0.095966764,TP-LinkPlugHS110
0.0040444518,0.040805012,TP-LinkPlugHS110
0.0068946653,0.050887257,TP-LinkPlugHS110
0.0031397874,0.03674377,TP-LinkPlugHS110
0.0026885215,0.0276936,TP-LinkPlugHS110
0.004242327,0.044244338,TP-LinkPlugHS110
0.007814824,0.05302024,TP-LinkPlugHS110
0.00080703484,0.020383239,TP-LinkPlugHS110
0.009750054,0.057769954,TP-LinkPlugHS110
0.007932233,0.049770676,TP-LinkPlugHS110
0.0030573383,0.028463643,TP-LinkPlugHS110
0.010389828,0.04686619,TP-LinkPlugHS110
0.00310908,0.024619337,TP-LinkPlugHS110
0.027168788,0.09303928,TP-LinkPlugHS110
0.0074091256,0.040952634,TP-LinkPlugHS110
0.0036740408,0.033754036,TP-LinkPlugHS110
0.0061641242,0.047716543,TP-LinkPlugHS110
0.0014186517,0.026222594,TP-LinkPlugHS110
0.0015148104,0.025299426,TP-LinkPlugHS110
0.0015001397,0.021712726,TP-LinkPlugHS110
0.019009953,0.08305391,TP-LinkPlugHS110
0.01049971,0.057031468,TP-LinkPlugHS110
0.00074592914,0.020736797,TP-LinkPlugHS110
0.0007276102,0.019961637,TP-LinkPlugHS110
0.0013011363,0.023850407,TP-LinkPlugHS110
0.0015897189,0.028102571,TP-LinkPlugHS110
0.0028474762,0.028267844,TP-LinkPlugHS110
0.005802882,0.039247833,TP-LinkPlugHS110
0.017316477,0.075001754,TP-LinkPlugHS110
0.001778435,0.028480925,TP-LinkPlugHS110
0.009862742,0.050049435,WeMoInsightSwitch
0.0059423847,0.05065327,WeMoInsightSwitch
0.0026646478,0.032365527,WeMoInsightSwitch
0.007784112,0.05097666,WeMoInsightSwitch
0.007919971,0.043537058,WeMoInsightSwitch
0.003284854,0.042866614,WeMoInsightSwitch
0.0010678723,0.021499055,WeMoInsightSwitch
0.008659177,0.04559582,WeMoInsightSwitch
0.0010841055,0.024508001,WeMoInsightSwitch
0.016561868,0.06943831,WeMoInsightSwitch
0.012243767,0.06229773,WeMoInsightSwitch
0.0038514067,0.038436983,WeMoInsightSwitch
0.0069995336,0.056274727,WeMoInsightSwitch
0.0048530856,0.042190522,WeMoInsightSwitch
0.0031653603,0.03835091,WeMoInsightSwitch
0.00074592914,0.020736797,WeMoInsightSwitch
0.0022378152,0.028219216,WeMoInsightSwitch
0.015622429,0.056912314,WeMoInsightSwitch
0.0019146443,0.027089402,WeMoInsightSwitch
0.011981784,0.04052116,WeMoInsightSwitch
0.0022572845,0.028259013,WeMoInsightSwitch
0.0033204556,0.028677655,WeMoInsightSwitch
0.0103597725,0.061491236,WeMoInsightSwitch
0.0012583191,0.02459353,WeMoInsightSwitch
0.002109255,0.030384038,WeMoInsightSwitch
0.004947401,0.039991464,WeMoInsightSwitch
0.0068681776,0.052402105,WeMoInsightSwitch
0.004998167,0.031663846,WeMoInsightSwitch
0.0064363717,0.04865851,WeMoInsightSwitch
0.0020086223,0.03011666,WeMoInsightSwitch
0.0053030127,0.03795401,WeMoInsightSwitch
0.007836814,0.0346934,WeMoInsightSwitch
0.013341006,0.06666046,WeMoInsightSwitch
0.0005978417,0.015731676,WeMoInsightSwitch
0.0039024276,0.041467987,WeMoInsightSwitch
0.0048930612,0.04836143,WeMoInsightSwitch
0.0021467342,0.028577631,WeMoInsightSwitch
0.0056097317,0.039265316,WeMoInsightSwitch
0.009047564,0.044432018,WeMoInsightSwitch
0.00074592914,0.020736797,WeMoInsightSwitch
0.00206987,0.027975835,WeMoInsightSwitch
0.004691156,0.036908627,WeMoInsightSwitch
0.009434234,0.044864785,WeMoInsightSwitch
0.0065229586,0.053378902,WeMoInsightSwitch
0.088758975,0.16658674,WeMoInsightSwitch
0.0147736855,0.07114491,WeMoInsightSwitch
0.0030271378,0.031499743,WeMoInsightSwitch
0.0041032694,0.03520456,WeMoInsightSwitch
0.011588649,0.06341776,WeMoInsightSwitch
0.00461527,0.031630807,WeMoInsightSwitch
0.010252447,0.05770222,WeMoInsightSwitch
0.0058581447,0.04423057,WeMoInsightSwitch
0.012740226,0.062238496,WeMoInsightSwitch
0.0068513537,0.05290241,WeMoInsightSwitch
0.0062789572,0.03950244,WeMoInsightSwitch
0.0016083285,0.027540846,WeMoInsightSwitch
0.010287566,0.056561567,WeMoInsightSwitch
0.011228876,0.056758996,WeMoInsightSwitch
0.007107131,0.054208554,WeMoInsightSwitch
0.0026805871,0.03525651,WeMoInsightSwitch
0.0058005075,0.047475938,WeMoInsightSwitch
0.0025795319,0.02804745,WeMoInsightSwitch
0.0036325243,0.027022762,WeMoInsightSwitch
0.006095953,0.036353696,WeMoInsightSwitch
0.0047052996,0.029848054,WeMoInsightSwitch
0.0044998964,0.02617721,WeMoInsightSwitch
0.0065616183,0.05036991,WeMoInsightSwitch
0.0045115994,0.04471229,WeMoInsightSwitch
0.00510272,0.03734699,WeMoInsightSwitch
0.0023274715,0.027733916,WeMoInsightSwitch
0.0057661096,0.041892584,WeMoInsightSwitch
0.008393633,0.054959487,WeMoInsightSwitch
0.012007379,0.05875481,WeMoInsightSwitch
0.0051807514,0.0427288,WeMoInsightSwitch
0.007881917,0.056597028,WeMoInsightSwitch
0.048370477,0.13878044,WeMoInsightSwitch
0.004868098,0.04109635,WeMoInsightSwitch
0.0023156924,0.032414034,WeMoInsightSwitch
0.0036340575,0.034830723,WeMoInsightSwitch
0.0062913904,0.032233473,WeMoInsightSwitch
0.0064097703,0.045298386,WeMoInsightSwitch
0.004324526,0.039233595,WeMoInsightSwitch
0.0049956213,0.035941232,WeMoInsightSwitch
0.004583119,0.028594252,WeMoInsightSwitch
0.0019617658,0.026047792,WeMoInsightSwitch
0.000781918,0.020594347,WeMoInsightSwitch
0.01872301,0.07946962,WeMoInsightSwitch
0.004489431,0.041200783,WeMoInsightSwitch
0.014114702,0.06544567,WeMoInsightSwitch
0.20303363,0.22180048,WeMoInsightSwitch
0.03334601,0.09309387,WeMoInsightSwitch
0.0041318815,0.03329601,WeMoInsightSwitch
0.018706976,0.08222753,WeMoInsightSwitch
0.0011461865,0.020570608,WeMoInsightSwitch
0.011150045,0.06260623,WeMoInsightSwitch
0.002306909,0.025342887,WeMoInsightSwitch
0.0048103286,0.03328328,WeMoInsightSwitch
0.009617886,0.05431049,WeMoInsightSwitch
0.03900904,0.10241953,WeMoInsightSwitch
0.006634403,0.050236076,WeMoInsightSwitch
0.0017108128,0.026804684,WeMoInsightSwitch
0.0041916543,0.03283527,WeMoInsightSwitch
0.0028089152,0.029903654,WeMoInsightSwitch
0.0037075507,0.035971448,WeMoInsightSwitch
0.016524754,0.0632122,WeMoInsightSwitch
0.00924735,0.047518507,WeMoInsightSwitch
0.012400663,0.057809886,WeMoInsightSwitch
0.0007323065,0.02005094,WeMoInsightSwitch
0.011820153,0.049024276,WeMoInsightSwitch
0.0076120547,0.056806453,WeMoInsightSwitch
0.0013903927,0.025872532,WeMoInsightSwitch
0.005863683,0.04440934,WeMoInsightSwitch
0.0014808063,0.026786882,WeMoInsightSwitch
0.002458993,0.03204864,WeMoInsightSwitch
0.004591613,0.04039885,WeMoInsightSwitch
0.0012729584,0.022021519,WeMoInsightSwitch
0.004894056,0.048532147,WeMoInsightSwitch
0.015927348,0.071785636,WeMoInsightSwitch
0.005422789,0.041173544,WeMoInsightSwitch
0.0057518347,0.039594147,WeMoInsightSwitch
0.0012629451,0.022220787,WeMoInsightSwitch
0.027695078,0.0731345,WeMoInsightSwitch
0.00095065543,0.01984456,WeMoInsightSwitch
0.023540875,0.06585861,WeMoInsightSwitch
0.38962555,0.26932412,WeMoInsightSwitch
0.008222082,0.049515065,WeMoInsightSwitch
0.0017450999,0.026696954,WeMoInsightSwitch
0.003104776,0.037681874,WeMoInsightSwitch
0.0059417253,0.045018476,WeMoInsightSwitch
0.014049867,0.055482753,WeMoInsightSwitch
0.007822479,0.056864377,WeMoInsightSwitch
0.0042340006,0.041619744,WeMoInsightSwitch
0.0039713713,0.036993768,WeMoInsightSwitch
0.0024745613,0.033125166,WeMoInsightSwitch
0.008090758,0.055679023,WeMoInsightSwitch
0.0065056225,0.046459254,WeMoInsightSwitch
0.008840449,0.050837632,WeMoInsightSwitch
0.011895497,0.058333218,WeMoInsightSwitch
0.026514266,0.08418483,WeMoInsightSwitch
0.0045450097,0.043521978,WeMoInsightSwitch
0.020986898,0.07510311,WeMoInsightSwitch
0.0054256334,0.040637907,WeMoInsightSwitch
0.0027420607,0.027398417,WeMoInsightSwitch
0.0033432236,0.030342039,WeMoInsightSwitch
0.0045373533,0.03823142,WeMoInsightSwitch
0.0032189088,0.028719023,WeMoInsightSwitch
0.0029716846,0.03428587,WeMoInsightSwitch
0.0040574055,0.0347807,WeMoInsightSwitch
0.0057722228,0.046511047,WeMoInsightSwitch
0.003411391,0.032237727,WeMoInsightSwitch
0.013163769,0.0636592,WeMoInsightSwitch
0.009393935,0.06358084,WeMoInsightSwitch
0.003984358,0.037933894,WeMoInsightSwitch
0.0031639207,0.032588985,WeMoInsightSwitch
0.0077483165,0.042440698,WeMoInsightSwitch
0.004515721,0.037272777,WeMoInsightSwitch
0.0030960434,0.034412894,WeMoInsightSwitch
0.0015158707,0.027656628,WeMoInsightSwitch
0.07203479,0.14143193,WeMoInsightSwitch
0.017805027,0.068527855,WeMoInsightSwitch
0.0044481438,0.044447035,WeMoInsightSwitch
0.0027314965,0.031184146,WeMoInsightSwitch
0.06660618,0.15393573,WeMoInsightSwitch
0.0020578573,0.023924582,WeMoInsightSwitch
0.0039728326,0.032354623,WeMoInsightSwitch
0.003143704,0.03281621,WeMoInsightSwitch
0.003284854,0.042866614,WeMoInsightSwitch
0.0060415375,0.042986106,WeMoInsightSwitch
0.023585638,0.067018755,WeMoInsightSwitch
0.012645686,0.06300629,WeMoInsightSwitch
0.006458417,0.053381827,WeMoInsightSwitch
0.0028953531,0.036666684,WeMoInsightSwitch
0.010562615,0.043805536,WeMoInsightSwitch
0.0047397595,0.033394832,WeMoInsightSwitch
0.0032698172,0.040437214,WeMoInsightSwitch
0.0037487221,0.032435305,WeMoInsightSwitch
0.0029349502,0.02947045,WeMoInsightSwitch
0.00074592914,0.020736797,WeMoInsightSwitch
0.0025858465,0.0261982,WeMoInsightSwitch
0.0018008512,0.027096719,WeMoInsightSwitch
0.0016562669,0.024029965,WeMoInsightSwitch
0.002682514,0.038795605,WeMoInsightSwitch
0.05784624,0.14177902,WeMoInsightSwitch
0.0028173202,0.03218879,WeMoInsightSwitch
0.010351923,0.05408358,WeMoInsightSwitch
0.010462109,0.04899362,WeMoInsightSwitch
0.003430681,0.034006573,WeMoInsightSwitch
0.012864393,0.085246086,WeMoInsightSwitch
0.00155019,0.022938384,WeMoInsightSwitch
0.0046440167,0.04213215,WeMoInsightSwitch
0.008167719,0.04530793,WeMoInsightSwitch
0.003284854,0.042866614,WeMoInsightSwitch
0.015116246,0.06301909,WeMoInsightSwitch
0.0037620317,0.036839895,WeMoInsightSwitch
0.008200842,0.039659552,WeMoInsightSwitch
0.0051913103,0.03177432,WeMoInsightSwitch
0.006272837,0.04538998,WeMoInsightSwitch
0.00087699015,0.020361451,WeMoInsightSwitch
0.0046194512,0.037067775,WeMoInsightSwitch
0.0046836035,0.035692986,WeMoInsightSwitch
0.0024412547,0.029104257,WeMoInsightSwitch
0.0008934497,0.020224411,WeMoInsightSwitch
0.0013727541,0.023320524,WeMoInsightSwitch
0.0013719996,0.022208977,WeMoInsightSwitch
0.005133375,0.042273358,WeMoInsightSwitch
0.003364272,0.04024131,WeMoInsightSwitch
0.0024911975,0.03427698,WeMoInsightSwitch
0.0051076584,0.043678932,WeMoInsightSwitch
0.01123204,0.054816514,WeMoInsightSwitch
0.0034694003,0.028456546,WeMoInsightSwitch
0.007964402,0.052539974,WeMoInsightSwitch
0.0035020455,0.034745026,WeMoInsightSwitch
0.006486849,0.048833285,WeMoInsightSwitch
0.002810313,0.02558455,WeMoInsightSwitch
0.0006265115,0.016889935,WeMoInsightSwitch
0.0046579307,0.03504566,WeMoInsightSwitch
0.0020464498,0.03021244,WeMoInsightSwitch
0.0026654461,0.028334655,WeMoInsightSwitch
0.030976547,0.08744319,WeMoInsightSwitch
0.003093648,0.034208924,WeMoInsightSwitch
0.0007563525,0.019878028,WeMoInsightSwitch
0.0049300985,0.038057234,WeMoInsightSwitch
0.0047567636,0.038511712,WeMoInsightSwitch
0.011387052,0.05305297,WeMoInsightSwitch
0.0049056974,0.0454719,WeMoInsightSwitch
0.0005813291,0.019182928,WeMoInsightSwitch
0.0055864924,0.040707454,WeMoInsightSwitch
0.005263938,0.047606744,WeMoInsightSwitch
0.0019807604,0.027641654,WeMoInsightSwitch
0.0017304984,0.024850173,WeMoInsightSwitch
0.0036154133,0.041898243,WeMoInsightSwitch
0.0018031237,0.027000377,WeMoInsightSwitch
0.011102666,0.0439107,WeMoInsightSwitch
0.0053073834,0.04123522,WeMoInsightSwitch
0.0012149136,0.026191168,WeMoInsightSwitch
0.007028892,0.047699787,WeMoInsightSwitch
0.00094440585,0.020994458,WeMoInsightSwitch
0.0012753406,0.022346796,WeMoInsightSwitch
0.0009719243,0.021892821,WeMoInsightSwitch
0.009874278,0.06389839,WeMoInsightSwitch
0.02541411,0.073492266,WeMoInsightSwitch
0.00908495,0.051617786,WeMoInsightSwitch
0.006811794,0.04910211,WeMoInsightSwitch
0.004258104,0.03256804,WeMoInsightSwitch
0.0022525752,0.029659716,WeMoInsightSwitch
0.007821301,0.04497838,WeMoInsightSwitch
0.0034954187,0.033763204,WeMoInsightSwitch
0.0014738076,0.024593405,WeMoInsightSwitch
0.0025844306,0.03176452,WeMoInsightSwitch
0.0075443503,0.051021326,WeMoInsightSwitch
0.0037681696,0.038408395,WeMoInsightSwitch
0.003345321,0.03959771,WeMoInsightSwitch
0.0025332836,0.032914206,WeMoInsightSwitch
0.0015212796,0.0243494,WeMoInsightSwitch
0.0026091975,0.035012376,WeMoInsightSwitch
0.0023853516,0.029668784,WeMoInsightSwitch
0.004449782,0.033330835,WeMoInsightSwitch
0.048589945,0.13493046,WeMoInsightSwitch
0.04357102,0.11010069,WeMoInsightSwitch
0.0034054301,0.02809678,WeMoInsightSwitch
0.0024915405,0.02764733,WeMoInsightSwitch
0.0047779377,0.035417385,WeMoInsightSwitch
0.0024888946,0.034267437,WeMoInsightSwitch
0.0021195535,0.024846774,WeMoInsightSwitch
0.009548284,0.062622994,WeMoInsightSwitch
0.0010698037,0.02291792,WeMoInsightSwitch
0.020231409,0.06048033,WeMoInsightSwitch
0.004020704,0.04151714,WeMoInsightSwitch
0.009242613,0.048040707,WeMoInsightSwitch
0.0112386225,0.052279443,WeMoInsightSwitch
0.00074592914,0.020736797,WeMoInsightSwitch
0.005512117,0.03171294,WeMoInsightSwitch
0.018088698,0.073322006,WeMoInsightSwitch
0.0111917425,0.06123433,WeMoInsightSwitch
0.0023622978,0.030466948,WeMoInsightSwitch
0.003284854,0.042866614,WeMoInsightSwitch
0.0017921432,0.024584178,WeMoInsightSwitch
0.0045242426,0.032522764,WeMoInsightSwitch
0.0021170115,0.030538639,WeMoInsightSwitch
0.0018803056,0.027142558,WeMoInsightSwitch
0.0048930612,0.04836143,WeMoInsightSwitch
0.0042621084,0.041354507,WeMoInsightSwitch
0.012459663,0.061342746,WeMoInsightSwitch
0.0084407395,0.054891035,WeMoInsightSwitch
0.0035531465,0.03483407,WeMoInsightSwitch
0.0108376555,0.07281458,WeMoInsightSwitch
0.0198565,0.057477612,WeMoInsightSwitch
0.0068539274,0.041085325,WeMoInsightSwitch
0.0047939476,0.031816393,WeMoInsightSwitch
0.030704021,0.08545108,WeMoInsightSwitch
0.0017930198,0.02827831,WeMoInsightSwitch
0.008587907,0.04316688,WeMoInsightSwitch
0.0020826613,0.024494236,WeMoInsightSwitch
0.006438917,0.05129994,WeMoInsightSwitch
0.005639543,0.035566773,WeMoInsightSwitch
0.010098199,0.054146357,WeMoInsightSwitch
0.002975532,0.035207123,WeMoInsightSwitch
0.0027062404,0.03251703,WeMoInsightSwitch
0.008234668,0.044269536,WeMoInsightSwitch
0.0018524064,0.023007624,WeMoInsightSwitch
0.012213037,0.06496132,WeMoInsightSwitch
0.0037352038,0.036112037,WeMoInsightSwitch
0.0041983807,0.042858433,WeMoInsightSwitch
0.0056169624,0.046986826,WeMoInsightSwitch
0.008815596,0.046418518,WeMoInsightSwitch
0.010915718,0.051517084,WeMoInsightSwitch
0.022300037,0.07297081,WeMoInsightSwitch
0.006961783,0.03885329,WeMoInsightSwitch
0.0071533825,0.052550636,WeMoInsightSwitch
0.020542178,0.07710623,WeMoInsightSwitch
0.026632363,0.09616334,WeMoInsightSwitch
0.008322275,0.045019716,WeMoInsightSwitch
0.0029824025,0.025653454,WeMoInsightSwitch
0.0032277962,0.033089455,WeMoInsightSwitch
0.002600811,0.027287744,WeMoInsightSwitch
0.016630469,0.067574196,WeMoInsightSwitch
0.003767225,0.03335423,WeMoInsightSwitch
0.0028166936,0.033292618,WeMoInsightSwitch
0.0019717424,0.030977106,WeMoInsightSwitch
0.0067240493,0.041289266,WeMoInsightSwitch
0.0039527137,0.032228265,WeMoInsightSwitch
0.006565446,0.0493391,WeMoInsightSwitch
0.0023580138,0.025542796,WeMoInsightSwitch
0.0027139934,0.031012358,WeMoInsightSwitch
0.0034912776,0.033648808,WeMoInsightSwitch
0.0011503905,0.022957824,WeMoInsightSwitch
0.0033143917,0.03099341,WeMoInsightSwitch
0.009312819,0.058764942,WeMoInsightSwitch
0.0051807514,0.0427288,WeMoInsightSwitch
0.0059618237,0.048936956,WeMoInsightSwitch
0.00297925,0.027797231,WeMoInsightSwitch
0.0034109808,0.029949678,WeMoInsightSwitch
0.0057722228,0.046511047,WeMoInsightSwitch
0.0039128247,0.03791441,WeMoInsightSwitch
0.034303274,0.114197746,WeMoInsightSwitch
0.0029447766,0.0266275,WeMoInsightSwitch
0.0029930507,0.03132095,WeMoInsightSwitch
0.01376141,0.06856921,WeMoInsightSwitch
0.004948608,0.035530023,WeMoInsightSwitch
0.0040998603,0.038183343,WeMoInsightSwitch
0.0021287343,0.029029647,WeMoInsightSwitch
0.010292069,0.055747863,WeMoInsightSwitch
0.005848731,0.0480814,WeMoInsightSwitch
0.0026787268,0.03202105,WeMoInsightSwitch
0.0034992285,0.037403,WeMoInsightSwitch
0.006221867,0.042940583,WeMoInsightSwitch
0.009150644,0.045404427,WeMoInsightSwitch
0.002372201,0.027752599,WeMoInsightSwitch
0.002919969,0.03257608,WeMoInsightSwitch
0.0028831866,0.030311717,WeMoInsightSwitch
0.009128654,0.04141902,WeMoInsightSwitch
0.0017846016,0.023801727,WeMoInsightSwitch
0.0031810584,0.03557956,WeMoInsightSwitch
0.0014854455,0.026581155,WeMoInsightSwitch
0.016972069,0.06775776,WeMoInsightSwitch
0.0020338858,0.030376617,WeMoInsightSwitch
0.0032473663,0.033712134,WeMoInsightSwitch
0.001848015,0.026927944,WeMoInsightSwitch
0.02352264,0.06977762,WeMoInsightSwitch
0.0025942645,0.028570738,WeMoInsightSwitch
0.0011441738,0.023498224,WeMoInsightSwitch
0.019632772,0.068987064,WeMoInsightSwitch
0.014018332,0.06867684,WeMoInsightSwitch
0.0035911717,0.04180707,WeMoInsightSwitch
0.0070578367,0.047305442,WeMoInsightSwitch
0.004337244,0.03291854,WeMoInsightSwitch
0.013737612,0.071719,WeMoInsightSwitch
0.0016680028,0.029339042,WeMoInsightSwitch
0.0035148596,0.034585755,WeMoInsightSwitch
0.006448912,0.04746355,WeMoInsightSwitch
0.0039116666,0.03790948,WeMoInsightSwitch
0.0054298704,0.04335776,WeMoInsightSwitch
0.0032182357,0.035026588,WeMoInsightSwitch
0.0073532183,0.04960661,WeMoInsightSwitch
0.0018595788,0.02996908,WeMoInsightSwitch
0.033275027,0.08885359,WeMoInsightSwitch
0.024513638,0.066982955,WeMoInsightSwitch
0.01022629,0.05350386,WeMoInsightSwitch
0.011946082,0.06041846,WeMoInsightSwitch
0.0008796199,0.0214785,WeMoInsightSwitch
0.0034475783,0.043112375,WeMoInsightSwitch
0.0030027018,0.036022313,WeMoInsightSwitch
0.012319795,0.05707518,WeMoInsightSwitch
0.005001485,0.040547848,WeMoInsightSwitch
0.004798068,0.029307188,WeMoInsightSwitch
0.005093376,0.04400213,WeMoInsightSwitch
0.012165267,0.066125415,WeMoInsightSwitch
0.0027098015,0.03429227,WeMoInsightSwitch
0.0061925147,0.054818507,WeMoInsightSwitch
0.026087515,0.07543562,WeMoInsightSwitch
0.004979395,0.047025133,WeMoInsightSwitch
0.003977612,0.04430577,WeMoInsightSwitch
0.012864393,0.085246086,WeMoInsightSwitch
0.004014626,0.034610618,WeMoInsightSwitch
0.011019562,0.059230845,WeMoInsightSwitch
0.008269302,0.047006417,WeMoInsightSwitch
0.0033693274,0.03811517,WeMoInsightSwitch
0.012787873,0.063501105,WeMoInsightSwitch
0.011723476,0.070173115,WeMoInsightSwitch
